id_x,budget,popularity,revenue,title,avg_rating,rate_count,year,month,day,director_name,gender,movie_expense,profit,movie_performance,total_profit,director_performance,directors_rank,Release_Season,day_type,avg_profit_per_year,avg_total_profit_per_year
44240,65.0,15,128.88,Space Cowboys,6.3,403,2000,Jul,Monday,Clint Eastwood,Male,25.16842105263158,63.879999999999995,Normal,1739.57,Normal,20.0,Summer,Weekday,79.02983050847457,747.7103389830509
44241,70.0,26,255.0,Cliffhanger,6.1,588,1993,May,Friday,Renny Harlin,Male,19.913333333333334,185.0,Normal,280.2,Normal,127.0,Spring,Weekday,134.89222222222222,1307.9533333333334
44242,50.0,22,150.27,Broken Arrow,5.7,453,1996,Feb,Friday,John Woo,Male,-24.620000000000005,100.27000000000001,Normal,721.71,Normal,59.0,Winter,Weekday,70.88847826086958,722.6060869565217
44243,65.0,18,69.7,The Kid,6.0,238,2000,Jul,Friday,Jon Turteltaub,Male,-2.0,4.700000000000003,Normal,604.73,Normal,75.0,Summer,Weekday,79.02983050847457,747.7103389830509
44244,63.0,24,162.95,World Trade Center,5.9,447,2006,Aug,Wednesday,Oliver Stone,Male,21.67142857142857,99.94999999999999,Normal,699.47,Normal,61.0,Summer,Weekday,80.45287671232877,673.7645205479452
44245,65.0,19,0.0,Mona Lisa Smile,6.5,393,2003,Dec,Friday,Mike Newell,Male,-4.142857142857139,-65.0,Normal,1048.33,Normal,36.0,Winter,Weekday,103.48896551724138,834.98
44246,65.0,31,179.38,The Dictator,5.9,1743,2012,May,Tuesday,Larry Charles,Male,38.8,114.38,Normal,309.95,Normal,123.0,Spring,Weekday,140.09122448979593,997.1065306122449
44250,65.0,38,156.97,This Means War,5.9,1389,2012,Feb,Tuesday,McG,Male,-30.0,91.97,Normal,577.76,Normal,76.0,Winter,Weekday,140.09122448979593,997.1065306122449
44253,65.0,9,0.0,Primary Colors,6.1,94,1998,Mar,Friday,Mike Nichols,Male,5.600000000000001,-65.0,Normal,-62.489999999999995,Normal,193.0,Spring,Weekday,51.15577777777777,799.8122222222223
44254,65.0,6,240.16,Resident Evil: Retribution,5.6,1600,2012,Sep,Wednesday,Paul W.S. Anderson,Male,1.8999999999999986,175.16,Normal,670.85,Normal,64.0,Autumn,Weekday,140.09122448979593,997.1065306122449
44255,45.0,42,73.76,Death Race,6.0,1175,2008,Aug,Friday,Paul W.S. Anderson,Male,-18.1,28.760000000000005,Normal,670.85,Normal,64.0,Summer,Weekday,97.81507462686567,777.1591044776119
44256,65.0,15,89.46,The Long Kiss Goodnight,6.5,314,1996,Oct,Friday,Renny Harlin,Male,14.913333333333334,24.459999999999994,Normal,280.2,Normal,127.0,Autumn,Weekday,70.88847826086958,722.6060869565217
44257,65.0,14,0.0,Proof of Life,6.0,208,2000,Dec,Friday,Taylor Hackford,Male,23.333333333333336,-65.0,Normal,73.89,Normal,169.0,Winter,Weekday,79.02983050847457,747.7103389830509
44258,65.0,15,64.32,Zathura: A Space Adventure,6.1,779,2005,Nov,Sunday,Jon Favreau,Male,-37.83333333333333,-0.6800000000000068,Normal,1801.85,Normal,18.0,Autumn,Weekend,76.39154929577465,964.4594366197182
44259,63.0,146,100.85,Fight Club,8.3,9413,1999,Oct,Friday,David Fincher,Male,-2.0,37.849999999999994,Normal,1489.3400000000001,Normal,24.0,Autumn,Weekday,43.911875,613.3409375
44260,65.0,8,43.55,We Are Marshall,6.7,186,2006,Dec,Tuesday,McG,Male,-30.0,-21.450000000000003,Normal,577.76,Normal,76.0,Winter,Weekday,80.45287671232877,673.7645205479452
44264,50.0,20,42.09,Oliver Twist,6.7,274,2005,Sep,Friday,Roman Polanski,Male,11.399999999999999,-7.909999999999997,Normal,115.38,Normal,156.0,Autumn,Weekday,76.39154929577465,964.4594366197182
44266,65.0,85,39.41,Sin City: A Dame to Kill For,6.3,1286,2014,Aug,Wednesday,Robert Rodriguez,Male,33.61125,-25.590000000000003,Normal,607.68,Normal,74.0,Summer,Weekday,137.50490566037737,872.9090566037736
44267,64.0,4,74.61,Random Hearts,5.3,63,1999,Oct,Friday,Sydney Pollack,Male,16.4,10.61,Normal,575.5,Normal,78.0,Autumn,Weekday,43.911875,613.3409375
44269,50.0,42,132.18,Perfume: The Story of a Murderer,7.1,1165,2006,Sep,Wednesday,Tom Tykwer,Male,8.893999999999998,82.18,Normal,127.16999999999999,Normal,153.0,Autumn,Weekday,80.45287671232877,673.7645205479452
44270,63.0,40,296.66,Austin Powers in Goldmember,5.9,979,2002,Jul,Friday,Jay Roach,Male,8.0625,233.66000000000003,Normal,1283.05,Normal,28.0,Summer,Weekday,97.53942028985507,969.1530434782609
44272,63.0,40,920.1,Jurassic Park,7.6,4856,1993,Jun,Friday,Steven Spielberg,Male,-0.8653846153846132,857.1,Blockbuster,7016.24,Best,1.0,Summer,Weekday,134.89222222222222,1307.9533333333334
44273,63.0,13,25.05,Wyatt Earp,6.5,202,1994,Jun,Friday,Lawrence Kasdan,Male,24.799999999999997,-37.95,Normal,-90.23,Normal,197.0,Summer,Weekday,104.80483870967741,889.4412903225807
44274,62.0,18,215.89,Clear and Present Danger,6.4,386,1994,Aug,Wednesday,Phillip Noyce,Male,14.0,153.89,Normal,623.76,Normal,70.0,Summer,Weekday,104.80483870967741,889.4412903225807
44278,62.0,11,107.88,The American President,6.5,195,1995,Nov,Friday,Rob Reiner,Male,31.363636363636363,45.879999999999995,Normal,466.8,Normal,97.0,Autumn,Weekday,72.99666666666667,826.0618181818182
44281,44.0,68,155.76,The Hateful Eight,7.6,4274,2015,Dec,Friday,Quentin Tarantino,Male,7.100000000000001,111.75999999999999,Normal,1206.43,Normal,30.0,Winter,Weekday,131.90341463414634,1011.5417073170731
44283,63.0,16,183.95,Hop,5.5,331,2011,Mar,Wednesday,Tim Hill,Male,19.200000000000003,120.94999999999999,Normal,501.59999999999997,Normal,89.0,Spring,Weekday,96.11925373134328,946.4002985074627
44284,65.0,65,422.61,300,7.0,4997,2006,Dec,Saturday,Zack Snyder,Male,-57.85714285714286,357.61,Blockbuster,1616.2,Normal,22.0,Winter,Weekend,80.45287671232877,673.7645205479452
44285,80.0,32,516.64,Meet the Fockers,6.1,1373,2004,Dec,Wednesday,Jay Roach,Male,25.0625,436.64,Blockbuster,1283.05,Normal,28.0,Winter,Weekday,100.4783606557377,813.7229508196721
44290,61.0,143,369.33,Gone Girl,7.9,5862,2014,Oct,Wednesday,David Fincher,Male,-4.0,308.33,Normal,1489.3400000000001,Normal,24.0,Autumn,Weekday,137.50490566037737,872.9090566037736
44291,60.0,86,214.03,The Bourne Identity,7.3,3583,2002,Jun,Friday,Doug Liman,Male,-5.9571428571428555,154.03,Normal,880.46,Normal,46.0,Summer,Weekday,97.53942028985507,969.1530434782609
44292,58.0,59,352.19,GoldenEye,6.6,1174,1995,Nov,Thursday,Martin Campbell,Male,-38.0,294.19,Normal,1086.34,Normal,35.0,Autumn,Weekday,72.99666666666667,826.0618181818182
44293,60.0,18,149.71,The General's Daughter,6.1,205,1999,Jun,Friday,Simon West,Male,1.25,89.71000000000001,Normal,611.14,Normal,73.0,Summer,Weekday,43.911875,613.3409375
44299,60.0,62,176.07,The Italian Job,6.6,1919,2003,May,Friday,F. Gary Gray,Male,23.4375,116.07,Normal,465.83,Normal,98.0,Spring,Weekday,103.48896551724138,834.98
44303,60.0,16,157.92,Days of Thunder,5.9,353,1990,Jun,Wednesday,Tony Scott,Male,0.2083333333333357,97.91999999999999,Normal,1150.43,Normal,31.0,Summer,Weekday,115.88388888888888,841.4038888888889
44304,60.0,18,129.18,Cheaper by the Dozen 2,5.7,526,2005,Dec,Wednesday,Adam Shankman,Male,11.625,69.18,Normal,486.57000000000005,Normal,94.0,Winter,Weekday,76.39154929577465,964.4594366197182
44307,60.0,19,0.0,The Family Man,6.5,521,2000,Dec,Tuesday,Brett Ratner,Male,-33.888888888888886,-60.0,Normal,886.59,Normal,45.0,Winter,Weekday,79.02983050847457,747.7103389830509
44308,58.0,41,71.66,RED,6.6,2808,2010,Oct,Wednesday,Robert Schwentke,Male,-25.66666666666667,13.659999999999997,Normal,430.42,Normal,102.0,Autumn,Weekday,100.51301587301587,784.8712698412699
44309,55.0,23,100.23,Any Given Sunday,6.8,422,1999,Dec,Thursday,Oliver Stone,Male,13.67142857142857,45.230000000000004,Normal,699.47,Normal,61.0,Winter,Weekday,43.911875,613.3409375
44310,60.0,12,186.88,The Horse Whisperer,6.7,292,1998,May,Thursday,Robert Redford,Male,18.799999999999997,126.88,Normal,99.03999999999999,Normal,164.0,Spring,Weekday,51.15577777777777,799.8122222222223
44311,65.0,44,217.76,Collateral,7.0,1451,2004,Aug,Wednesday,Michael Mann,Male,-10.333333333333329,152.76,Normal,221.12,Normal,133.0,Summer,Weekday,100.4783606557377,813.7229508196721
44312,60.0,37,165.33,The Scorpion King,5.3,779,2002,Apr,Tuesday,Chuck Russell,Male,19.0,105.33000000000001,Normal,558.0,Normal,81.0,Spring,Weekday,97.53942028985507,969.1530434782609
44315,60.0,22,73.65,Deep Blue Sea,5.6,604,1999,Jul,Wednesday,Renny Harlin,Male,9.913333333333334,13.650000000000006,Normal,280.2,Normal,127.0,Summer,Weekday,43.911875,613.3409375
44316,60.0,15,0.0,This Is It,6.7,247,2009,Oct,Wednesday,Kenny Ortega,Male,38.16,-60.0,Normal,-62.690000000000005,Normal,194.0,Autumn,Weekday,120.02454545454545,822.805606060606
44317,60.0,38,137.55,Contagion,6.2,1325,2011,Sep,Thursday,Steven Soderbergh,Male,18.986666666666665,77.55000000000001,Normal,1499.65,Normal,23.0,Autumn,Weekday,96.11925373134328,946.4002985074627
44320,60.0,20,163.4,The Happening,4.9,950,2008,Jun,Wednesday,M. Night Shyamalan,Male,-14.111111111111114,103.4,Normal,1785.36,Normal,19.0,Summer,Weekday,97.81507462686567,777.1591044776119
44321,70.0,45,130.29,Man on Fire,7.3,1553,2004,Apr,Friday,Tony Scott,Male,10.208333333333336,60.28999999999999,Normal,1150.43,Normal,31.0,Spring,Weekday,100.4783606557377,813.7229508196721
44322,50.0,4,61.11,The Shaggy Dog,4.5,137,2006,Mar,Thursday,Brian Robbins,Male,12.333333333333336,11.11,Normal,-39.61000000000001,Normal,190.0,Spring,Weekday,80.45287671232877,673.7645205479452
44323,60.0,28,170.27,Starsky & Hutch,5.6,644,2004,Mar,Friday,Todd Phillips,Male,17.142857142857146,110.27000000000001,Normal,1020.4,Normal,38.0,Spring,Weekday,100.4783606557377,813.7229508196721
44324,60.0,22,129.83,Jingle All the Way,5.5,575,1996,Nov,Friday,Brian Levant,Male,13.0,69.83000000000001,Normal,392.09000000000003,Normal,112.0,Autumn,Weekday,70.88847826086958,722.6060869565217
44325,66.0,47,99.32,Hellboy,6.5,2225,2004,Apr,Friday,Guillermo del Toro,Male,-14.799999999999997,33.31999999999999,Normal,501.58,Normal,90.0,Spring,Weekday,100.4783606557377,813.7229508196721
44329,60.0,29,96.27,Paycheck,5.9,581,2003,Dec,Thursday,John Woo,Male,-14.620000000000005,36.269999999999996,Normal,721.71,Normal,59.0,Winter,Weekday,103.48896551724138,834.98
44334,60.0,42,50.55,Jack Ryan: Shadow Recruit,5.9,1173,2014,Jan,Wednesday,Kenneth Branagh,Male,10.285714285714285,-9.450000000000003,Normal,695.39,Normal,63.0,Winter,Weekday,137.50490566037737,872.9090566037736
44335,60.0,29,101.13,Joy,6.4,1581,2015,Dec,Thursday,David O. Russell,Male,25.5,41.129999999999995,Normal,498.36,Normal,91.0,Winter,Weekday,131.90341463414634,1011.5417073170731
44337,70.0,37,162.0,Alien: Resurrection,5.9,1365,1997,Nov,Wednesday,Jean-Pierre Jeunet,Male,31.4,92.0,Normal,166.41,Normal,146.0,Autumn,Weekday,96.21869565217392,1040.8167391304348
44338,61.0,37,95.7,Shooter,6.9,1462,2007,Mar,Thursday,Antoine Fuqua,Male,13.75,34.7,Normal,402.02,Normal,108.0,Spring,Weekday,100.77203703703705,706.7029629629629
44345,60.0,25,62.36,Year One,4.6,524,2009,Jun,Thursday,Harold Ramis,Male,18.924999999999997,2.3599999999999994,Normal,228.18999999999997,Normal,132.0,Summer,Weekday,120.02454545454545,822.805606060606
44346,60.0,23,122.23,Invictus,7.0,1125,2009,Dec,Thursday,Clint Eastwood,Male,20.16842105263158,62.230000000000004,Normal,1739.57,Normal,20.0,Winter,Weekday,120.02454545454545,822.805606060606
44349,65.0,6,36.85,My Favorite Martian,5.1,80,1999,Feb,Thursday,Donald Petrie,Male,30.125,-28.15,Normal,219.84,Normal,134.0,Winter,Weekday,43.911875,613.3409375
44353,60.0,22,119.94,Intolerable Cruelty,5.8,391,2003,Sep,Tuesday,Joel Coen,Male,32.18181818181819,59.94,Normal,647.62,Normal,68.0,Autumn,Weekday,103.48896551724138,834.98
44355,80.0,24,74.9,Edge of Darkness,6.2,487,2010,Jan,Friday,Martin Campbell,Male,-16.0,-5.099999999999994,Normal,1086.34,Normal,35.0,Winter,Weekday,100.51301587301587,784.8712698412699
44356,60.0,12,33.96,The Relic,5.8,130,1997,Jan,Friday,Peter Hyams,Male,8.0,-26.04,Normal,68.64000000000001,Normal,171.0,Winter,Weekday,96.21869565217392,1040.8167391304348
44357,60.0,21,55.0,Analyze That,5.7,380,2002,Dec,Friday,Harold Ramis,Male,18.924999999999997,-5.0,Normal,228.18999999999997,Normal,132.0,Winter,Weekday,97.53942028985507,969.1530434782609
44360,60.0,17,31.72,The Soloist,6.6,234,2009,Apr,Friday,Joe Wright,Male,3.6666666666666643,-28.28,Normal,205.24,Normal,137.0,Spring,Weekday,120.02454545454545,822.805606060606
44361,80.0,16,39.46,The Legend of Bagger Vance,6.3,251,2000,Nov,Thursday,Robert Redford,Male,38.8,-40.54,Normal,99.03999999999999,Normal,164.0,Autumn,Weekday,79.02983050847457,747.7103389830509
44362,60.0,21,47.38,Almost Famous,7.4,797,2000,Sep,Friday,Cameron Crowe,Male,6.333333333333336,-12.619999999999997,Normal,400.68,Normal,109.0,Autumn,Weekday,79.02983050847457,747.7103389830509
44363,60.0,16,141.7,Garfield: A Tail of Two Kitties,5.1,464,2006,Jun,Thursday,Tim Hill,Male,16.200000000000003,81.69999999999999,Normal,501.59999999999997,Normal,89.0,Summer,Weekday,80.45287671232877,673.7645205479452
44364,60.0,36,71.07,xXx: State of the Union,4.7,549,2005,Apr,Wednesday,Lee Tamahori,Male,-1.8200000000000074,11.069999999999993,Normal,348.16,Normal,117.0,Spring,Weekday,76.39154929577465,964.4594366197182
44367,60.0,29,26.67,Event Horizon,6.5,742,1997,Aug,Friday,Paul W.S. Anderson,Male,-3.1000000000000014,-33.33,Normal,670.85,Normal,64.0,Summer,Weekday,96.21869565217392,1040.8167391304348
44368,60.0,8,52.32,Dragonfly,6.1,204,2002,Feb,Friday,Tom Shadyac,Male,-8.42857142857143,-7.68,Normal,850.17,Normal,48.0,Winter,Weekday,97.53942028985507,969.1530434782609
44369,50.0,15,49.11,The Black Dahlia,5.7,287,2006,Sep,Friday,Brian De Palma,Male,14.208333333333336,-0.8900000000000006,Normal,491.71,Normal,93.0,Autumn,Weekday,80.45287671232877,673.7645205479452
44371,72.0,15,27.64,The Last Castle,7.0,285,2001,Oct,Friday,Rod Lurie,Male,48.0,-44.36,Normal,-82.03999999999999,Normal,196.0,Autumn,Weekday,78.79935483870969,841.1814516129032
44375,60.0,18,50.65,Meet Dave,5.0,371,2008,Jul,Tuesday,Brian Robbins,Male,22.333333333333336,-9.350000000000001,Normal,-39.61000000000001,Normal,190.0,Summer,Weekday,97.81507462686567,777.1591044776119
44377,80.0,14,0.0,Edtv,5.7,166,1999,Mar,Friday,Ron Howard,Male,2.384615384615387,-80.0,Normal,1868.38,Normal,17.0,Spring,Weekday,43.911875,613.3409375
44380,60.0,52,30.42,Mortdecai,5.4,1055,2015,Jan,Wednesday,David Koepp,Male,26.6,-29.58,Normal,8.539999999999996,Normal,185.0,Winter,Weekday,131.90341463414634,1011.5417073170731
44381,60.0,15,0.0,In the Name of the King: A Dungeon Siege Tale,4.1,224,2007,Nov,Thursday,Uwe Boll,Male,37.9,-60.0,Normal,-97.65,Normal,198.0,Autumn,Weekday,100.77203703703705,706.7029629629629
44382,35.0,6,0.0,Beyond Borders,6.7,110,2003,Oct,Thursday,Martin Campbell,Male,-61.0,-35.0,Normal,1086.34,Normal,35.0,Autumn,Weekday,103.48896551724138,834.98
44386,60.0,9,0.0,Holy Man,4.9,111,1998,Oct,Thursday,Stephen Herek,Male,28.75,-60.0,Normal,-18.630000000000003,Normal,188.0,Autumn,Weekday,51.15577777777777,799.8122222222223
44387,58.8,87,542.31,American Sniper,7.4,4469,2014,Dec,Thursday,Clint Eastwood,Male,18.968421052631577,483.50999999999993,Blockbuster,1739.57,Normal,20.0,Winter,Weekday,137.50490566037737,872.9090566037736
44389,58.0,13,102.85,Just Like Heaven,6.5,579,2005,Sep,Friday,Mark Waters,Male,14.666666666666664,44.849999999999994,Normal,442.74,Normal,101.0,Autumn,Weekday,76.39154929577465,964.4594366197182
44390,83.0,6,59.47,The Flintstones in Viva Rock Vegas,4.4,134,2000,Apr,Friday,Brian Levant,Male,36.0,-23.53,Normal,392.09000000000003,Normal,112.0,Spring,Weekday,79.02983050847457,747.7103389830509
44392,58.0,7,41.3,Leatherheads,5.7,130,2008,Mar,Monday,George Clooney,Male,22.5,-16.700000000000003,Normal,182.38,Normal,142.0,Spring,Weekday,97.81507462686567,777.1591044776119
44393,60.0,19,0.0,The Ridiculous 6,4.9,388,2015,Dec,Friday,Frank Coraci,Male,-2.5,-60.0,Normal,424.79,Normal,104.0,Winter,Weekday,131.90341463414634,1011.5417073170731
44395,58.0,1,44.0,The Internship,6.1,1658,2013,Jun,Friday,Shawn Levy,Male,-13.163636363636357,-14.0,Normal,1435.78,Normal,26.0,Summer,Weekday,100.15491228070175,899.7371929824561
44396,60.0,2,300.23,Resident Evil: Afterlife,5.8,1363,2010,Sep,Thursday,Paul W.S. Anderson,Male,-3.1000000000000014,240.23000000000002,Normal,670.85,Normal,64.0,Autumn,Weekday,100.51301587301587,784.8712698412699
44398,57.0,33,152.94,The Devil's Advocate,7.2,1374,1997,Oct,Friday,Taylor Hackford,Male,15.333333333333336,95.94,Normal,73.89,Normal,169.0,Autumn,Weekday,96.21869565217392,1040.8167391304348
44400,57.0,31,115.27,DragonHeart,6.4,535,1996,May,Friday,Rob Cohen,Male,-8.444444444444443,58.269999999999996,Normal,766.06,Normal,53.0,Spring,Weekday,70.88847826086958,722.6060869565217
44401,60.0,14,61.35,After the Sunset,6.0,226,2004,Nov,Friday,Brett Ratner,Male,-33.888888888888886,1.3500000000000014,Normal,886.59,Normal,45.0,Autumn,Weekday,100.4783606557377,813.7229508196721
44403,57.0,9,62.11,Captain Corelli's Mandolin,5.5,145,2001,Aug,Friday,John Madden,Male,32.6,5.109999999999999,Normal,497.89,Normal,92.0,Summer,Weekday,78.79935483870969,841.1814516129032
44404,56.0,35,113.01,The Pacifier,5.8,842,2005,Mar,Friday,Adam Shankman,Male,7.625,57.010000000000005,Normal,486.57000000000005,Normal,94.0,Spring,Weekday,76.39154929577465,964.4594366197182
44406,55.0,138,677.95,Forrest Gump,8.2,7927,1994,Jul,Wednesday,Robert Zemeckis,Male,-21.15384615384616,622.95,Blockbuster,2600.62,Best,7.0,Summer,Weekday,104.80483870967741,889.4412903225807
44407,60.0,47,361.37,Alvin and the Chipmunks,5.5,1177,2007,Dec,Thursday,Tim Hill,Male,16.200000000000003,301.37,Normal,501.59999999999997,Normal,89.0,Winter,Weekday,100.77203703703705,706.7029629629629
44408,55.0,29,330.44,Meet the Parents,6.6,1698,2000,Oct,Friday,Jay Roach,Male,0.0625,275.44,Normal,1283.05,Normal,28.0,Autumn,Weekday,79.02983050847457,747.7103389830509
44410,55.0,48,300.22,Superman,6.9,1022,1978,Dec,Wednesday,Richard Donner,Male,2.2909090909090963,245.22000000000003,Normal,724.34,Normal,58.0,Winter,Weekday,89.718,439.994
44411,54.0,20,128.77,The Nutty Professor,5.4,702,1996,Jun,Wednesday,Tom Shadyac,Male,-14.42857142857143,74.77000000000001,Normal,850.17,Normal,48.0,Summer,Weekday,70.88847826086958,722.6060869565217
44412,70.0,34,368.1,Hitch,6.4,1665,2005,Feb,Thursday,Andy Tennant,Male,18.166666666666664,298.1,Normal,550.6600000000001,Normal,83.0,Winter,Weekday,76.39154929577465,964.4594366197182
44415,55.0,52,95.0,Captain Phillips,7.6,2454,2013,Oct,Thursday,Paul Greengrass,Male,-7.428571428571431,40.0,Normal,976.74,Normal,41.0,Autumn,Weekday,100.15491228070175,899.7371929824561
44416,55.0,38,152.26,Date Night,5.9,1122,2010,Apr,Thursday,Shawn Levy,Male,-16.163636363636357,97.25999999999999,Normal,1435.78,Normal,26.0,Spring,Weekday,100.51301587301587,784.8712698412699
44418,55.0,79,192.33,The Equalizer,7.1,2954,2014,Sep,Wednesday,Antoine Fuqua,Male,7.75,137.33,Normal,402.02,Normal,108.0,Autumn,Weekday,137.50490566037737,872.9090566037736
44419,55.0,19,154.91,Maid in Manhattan,5.6,485,2002,Dec,Friday,Wayne Wang,Male,27.574,99.91,Normal,108.80999999999999,Normal,161.0,Winter,Weekday,97.53942028985507,969.1530434782609
44420,53.0,20,157.39,Crimson Tide,7.0,498,1995,May,Friday,Tony Scott,Male,-6.791666666666664,104.38999999999999,Normal,1150.43,Normal,31.0,Spring,Weekday,72.99666666666667,826.0618181818182
44422,55.0,32,223.39,Flightplan,6.1,772,2005,Sep,Thursday,Robert Schwentke,Male,-28.66666666666667,168.39,Normal,430.42,Normal,102.0,Autumn,Weekday,76.39154929577465,964.4594366197182
44423,55.0,15,214.02,Disclosure,5.9,210,1994,Dec,Friday,Barry Levinson,Male,23.46153846153846,159.02,Normal,699.26,Normal,62.0,Winter,Weekday,104.80483870967741,889.4412903225807
44425,30.0,79,180.95,Kill Bill: Vol. 1,7.7,4949,2003,Oct,Friday,Quentin Tarantino,Male,-6.899999999999999,150.95,Normal,1206.43,Normal,30.0,Autumn,Weekday,103.48896551724138,834.98
44426,55.0,13,0.0,Bowfinger,6.0,254,1999,Aug,Thursday,Frank Oz,Male,8.285714285714285,-55.0,Normal,-115.18,Normal,199.0,Summer,Weekday,43.911875,613.3409375
44427,30.0,50,152.16,Kill Bill: Vol. 2,7.6,3948,2004,Apr,Friday,Quentin Tarantino,Male,-6.899999999999999,122.16,Normal,1206.43,Normal,30.0,Spring,Weekday,100.4783606557377,813.7229508196721
44429,55.0,29,149.02,Death Becomes Her,6.3,636,1992,Jul,Thursday,Robert Zemeckis,Male,-21.15384615384616,94.02000000000001,Normal,2600.62,Best,7.0,Summer,Weekday,81.29636363636364,889.2840909090909
44432,55.0,32,187.36,Mr. Popper's Penguins,5.7,751,2011,Jun,Friday,Mark Waters,Male,11.666666666666664,132.36,Normal,442.74,Normal,101.0,Summer,Weekday,96.11925373134328,946.4002985074627
44433,55.0,17,127.91,The Forbidden Kingdom,6.3,461,2008,Apr,Friday,Rob Minkoff,Male,-53.599999999999994,72.91,Normal,510.21000000000004,Normal,88.0,Spring,Weekday,97.81507462686567,777.1591044776119
44435,50.0,45,159.77,Alien³,6.2,1633,1992,May,Friday,David Fincher,Male,-15.0,109.77000000000001,Normal,1489.3400000000001,Normal,24.0,Spring,Weekday,81.29636363636364,889.2840909090909
44438,50.0,12,75.0,The Ghost and the Darkness,6.4,236,1996,Oct,Friday,Stephen Hopkins,Male,13.666666666666664,25.0,Normal,160.02,Normal,149.0,Autumn,Weekday,70.88847826086958,722.6060869565217
44442,80.0,7,0.0,Instinct,6.2,146,1999,Jun,Friday,Jon Turteltaub,Male,13.0,-80.0,Normal,604.73,Normal,75.0,Summer,Weekday,43.911875,613.3409375
